Id,Nome,Email,Telefone,Cidade,Estado,DataCadastro,Status
34817,Cliente 34817,cliente34817@email.com,(11) 934817-3512,São Paulo,SP,2024-04-26,Ativo
34818,Cliente 34818,cliente34818@email.com,(11) 934818-3090,São Paulo,SP,2024-10-15,Ativo
34819,Cliente 34819,cliente34819@email.com,(11) 934819-8794,São Paulo,SP,2024-04-08,Ativo
34820,Cliente 34820,cliente34820@email.com,(11) 934820-3397,São Paulo,SP,2024-04-26,Ativo
34821,Cliente 34821,cliente34821@email.com,(11) 934821-6392,São Paulo,SP,2024-08-11,Ativo
34822,Cliente 34822,cliente34822@email.com,(11) 934822-1586,São Paulo,SP,2024-06-15,Ativo
34823,Cliente 34823,cliente34823@email.com,(11) 934823-2740,São Paulo,SP,2024-06-26,Ativo
34824,Cliente 34824,cliente34824@email.com,(11) 934824-7690,São Paulo,SP,2024-01-10,Ativo
34825,Cliente 34825,cliente34825@email.com,(11) 934825-1979,São Paulo,SP,2024-02-26,Ativo
34826,Cliente 34826,cliente34826@email.com,(11) 934826-1700,São Paulo,SP,2024-01-09,Ativo
34827,Cliente 34827,cliente34827@email.com,(11) 934827-2873,São Paulo,SP,2024-02-19,Ativo
34828,Cliente 34828,cliente34828@email.com,(11) 934828-4147,São Paulo,SP,2024-04-25,Ativo
34829,Cliente 34829,cliente34829@email.com,(11) 934829-2176,São Paulo,SP,2024-01-19,Ativo
34830,Cliente 34830,cliente34830@email.com,(11) 934830-8585,São Paulo,SP,2024-06-02,Ativo
34831,Cliente 34831,cliente34831@email.com,(11) 934831-7596,São Paulo,SP,2024-06-12,Ativo
34832,Cliente 34832,cliente34832@email.com,(11) 934832-1144,São Paulo,SP,2024-07-21,Ativo
34833,Cliente 34833,cliente34833@email.com,(11) 934833-5006,São Paulo,SP,2024-08-25,Ativo
34834,Cliente 34834,cliente34834@email.com,(11) 934834-5643,São Paulo,SP,2024-08-09,Ativo
34835,Cliente 34835,cliente34835@email.com,(11) 934835-7591,São Paulo,SP,2024-04-24,Ativo
34836,Cliente 34836,cliente34836@email.com,(11) 934836-5295,São Paulo,SP,2024-05-07,Ativo
34837,Cliente 34837,cliente34837@email.com,(11) 934837-7609,São Paulo,SP,2024-11-23,Ativo
34838,Cliente 34838,cliente34838@email.com,(11) 934838-4406,São Paulo,SP,2024-02-14,Ativo
34839,Cliente 34839,cliente34839@email.com,(11) 934839-2497,São Paulo,SP,2024-02-22,Ativo
34840,Cliente 34840,cliente34840@email.com,(11) 934840-3053,São Paulo,SP,2024-09-07,Ativo
34841,Cliente 34841,cliente34841@email.com,(11) 934841-9309,São Paulo,SP,2024-03-05,Ativo
34842,Cliente 34842,cliente34842@email.com,(11) 934842-2750,São Paulo,SP,2024-11-23,Ativo
34843,Cliente 34843,cliente34843@email.com,(11) 934843-6465,São Paulo,SP,2024-02-17,Ativo
34844,Cliente 34844,cliente34844@email.com,(11) 934844-7573,São Paulo,SP,2024-03-12,Ativo
34845,Cliente 34845,cliente34845@email.com,(11) 934845-9469,São Paulo,SP,2024-02-05,Ativo
34846,Cliente 34846,cliente34846@email.com,(11) 934846-8414,São Paulo,SP,2024-04-09,Ativo
34847,Cliente 34847,cliente34847@email.com,(11) 934847-1330,São Paulo,SP,2024-01-20,Ativo
34848,Cliente 34848,cliente34848@email.com,(11) 934848-8011,São Paulo,SP,2024-07-24,Ativo
34849,Cliente 34849,cliente34849@email.com,(11) 934849-4130,São Paulo,SP,2024-02-13,Ativo
34850,Cliente 34850,cliente34850@email.com,(11) 934850-2592,São Paulo,SP,2024-08-24,Ativo
34851,Cliente 34851,cliente34851@email.com,(11) 934851-6148,São Paulo,SP,2024-05-21,Ativo
34852,Cliente 34852,cliente34852@email.com,(11) 934852-7792,São Paulo,SP,2024-02-14,Ativo
34853,Cliente 34853,cliente34853@email.com,(11) 934853-5325,São Paulo,SP,2024-01-12,Ativo
34854,Cliente 34854,cliente34854@email.com,(11) 934854-8387,São Paulo,SP,2024-04-05,Ativo
34855,Cliente 34855,cliente34855@email.com,(11) 934855-4260,São Paulo,SP,2024-02-19,Ativo
34856,Cliente 34856,cliente34856@email.com,(11) 934856-4626,São Paulo,SP,2024-03-08,Ativo
34857,Cliente 34857,cliente34857@email.com,(11) 934857-3210,São Paulo,SP,2024-04-08,Ativo
34858,Cliente 34858,cliente34858@email.com,(11) 934858-1788,São Paulo,SP,2024-06-08,Ativo
34859,Cliente 34859,cliente34859@email.com,(11) 934859-5132,São Paulo,SP,2024-11-24,Ativo
34860,Cliente 34860,cliente34860@email.com,(11) 934860-2238,São Paulo,SP,2024-01-14,Ativo
34861,Cliente 34861,cliente34861@email.com,(11) 934861-3226,São Paulo,SP,2024-11-10,Ativo
34862,Cliente 34862,cliente34862@email.com,(11) 934862-3373,São Paulo,SP,2024-04-20,Ativo
34863,Cliente 34863,cliente34863@email.com,(11) 934863-2145,São Paulo,SP,2024-08-18,Ativo
34864,Cliente 34864,cliente34864@email.com,(11) 934864-7696,São Paulo,SP,2024-09-10,Ativo
34865,Cliente 34865,cliente34865@email.com,(11) 934865-2677,São Paulo,SP,2024-01-08,Ativo
34866,Cliente 34866,cliente34866@email.com,(11) 934866-2535,São Paulo,SP,2024-03-21,Ativo
34867,Cliente 34867,cliente34867@email.com,(11) 934867-2120,São Paulo,SP,2024-07-17,Ativo
34868,Cliente 34868,cliente34868@email.com,(11) 934868-5432,São Paulo,SP,2024-10-12,Ativo
34869,Cliente 34869,cliente34869@email.com,(11) 934869-9897,São Paulo,SP,2024-02-05,Ativo
34870,Cliente 34870,cliente34870@email.com,(11) 934870-7131,São Paulo,SP,2024-11-08,Ativo
34871,Cliente 34871,cliente34871@email.com,(11) 934871-5604,São Paulo,SP,2024-10-13,Ativo
34872,Cliente 34872,cliente34872@email.com,(11) 934872-8491,São Paulo,SP,2024-05-07,Ativo
34873,Cliente 34873,cliente34873@email.com,(11) 934873-3620,São Paulo,SP,2024-11-18,Ativo
34874,Cliente 34874,cliente34874@email.com,(11) 934874-8861,São Paulo,SP,2024-08-15,Ativo
34875,Cliente 34875,cliente34875@email.com,(11) 934875-4470,São Paulo,SP,2024-06-10,Ativo
34876,Cliente 34876,cliente34876@email.com,(11) 934876-2391,São Paulo,SP,2024-08-23,Ativo
34877,Cliente 34877,cliente34877@email.com,(11) 934877-9895,São Paulo,SP,2024-02-07,Ativo
34878,Cliente 34878,cliente34878@email.com,(11) 934878-3076,São Paulo,SP,2024-01-21,Ativo
34879,Cliente 34879,cliente34879@email.com,(11) 934879-4113,São Paulo,SP,2024-05-20,Ativo
34880,Cliente 34880,cliente34880@email.com,(11) 934880-6126,São Paulo,SP,2024-06-08,Ativo
34881,Cliente 34881,cliente34881@email.com,(11) 934881-5574,São Paulo,SP,2024-08-12,Ativo
34882,Cliente 34882,cliente34882@email.com,(11) 934882-5977,São Paulo,SP,2024-04-06,Ativo
34883,Cliente 34883,cliente34883@email.com,(11) 934883-6502,São Paulo,SP,2024-06-05,Ativo
34884,Cliente 34884,cliente34884@email.com,(11) 934884-4318,São Paulo,SP,2024-03-22,Ativo
34885,Cliente 34885,cliente34885@email.com,(11) 934885-5399,São Paulo,SP,2024-03-07,Ativo
34886,Cliente 34886,cliente34886@email.com,(11) 934886-5760,São Paulo,SP,2024-01-12,Ativo
34887,Cliente 34887,cliente34887@email.com,(11) 934887-6640,São Paulo,SP,2024-11-08,Ativo
34888,Cliente 34888,cliente34888@email.com,(11) 934888-3202,São Paulo,SP,2024-08-07,Ativo
34889,Cliente 34889,cliente34889@email.com,(11) 934889-9521,São Paulo,SP,2024-01-12,Ativo
34890,Cliente 34890,cliente34890@email.com,(11) 934890-1973,São Paulo,SP,2024-11-11,Ativo
34891,Cliente 34891,cliente34891@email.com,(11) 934891-4403,São Paulo,SP,2024-11-26,Ativo
34892,Cliente 34892,cliente34892@email.com,(11) 934892-4292,São Paulo,SP,2024-09-09,Ativo
34893,Cliente 34893,cliente34893@email.com,(11) 934893-9799,São Paulo,SP,2024-02-13,Ativo
34894,Cliente 34894,cliente34894@email.com,(11) 934894-6354,São Paulo,SP,2024-10-14,Ativo
34895,Cliente 34895,cliente34895@email.com,(11) 934895-1925,São Paulo,SP,2024-02-11,Ativo
34896,Cliente 34896,cliente34896@email.com,(11) 934896-1211,São Paulo,SP,2024-09-23,Ativo
34897,Cliente 34897,cliente34897@email.com,(11) 934897-9949,São Paulo,SP,2024-04-04,Ativo
34898,Cliente 34898,cliente34898@email.com,(11) 934898-6781,São Paulo,SP,2024-10-04,Ativo
34899,Cliente 34899,cliente34899@email.com,(11) 934899-5512,São Paulo,SP,2024-02-25,Ativo
34900,Cliente 34900,cliente34900@email.com,(11) 934900-8486,São Paulo,SP,2024-10-18,Ativo
34901,Cliente 34901,cliente34901@email.com,(11) 934901-2521,São Paulo,SP,2024-09-07,Ativo
34902,Cliente 34902,cliente34902@email.com,(11) 934902-5101,São Paulo,SP,2024-05-11,Ativo
34903,Cliente 34903,cliente34903@email.com,(11) 934903-4335,São Paulo,SP,2024-06-22,Ativo
34904,Cliente 34904,cliente34904@email.com,(11) 934904-3636,São Paulo,SP,2024-09-27,Ativo
34905,Cliente 34905,cliente34905@email.com,(11) 934905-7698,São Paulo,SP,2024-07-08,Ativo
34906,Cliente 34906,cliente34906@email.com,(11) 934906-1762,São Paulo,SP,2024-04-06,Ativo
34907,Cliente 34907,cliente34907@email.com,(11) 934907-3581,São Paulo,SP,2024-06-11,Ativo
34908,Cliente 34908,cliente34908@email.com,(11) 934908-4653,São Paulo,SP,2024-06-23,Ativo
34909,Cliente 34909,cliente34909@email.com,(11) 934909-4060,São Paulo,SP,2024-02-09,Ativo
34910,Cliente 34910,cliente34910@email.com,(11) 934910-9593,São Paulo,SP,2024-03-24,Ativo
34911,Cliente 34911,cliente34911@email.com,(11) 934911-3100,São Paulo,SP,2024-10-22,Ativo
34912,Cliente 34912,cliente34912@email.com,(11) 934912-4762,São Paulo,SP,2024-08-22,Ativo
34913,Cliente 34913,cliente34913@email.com,(11) 934913-7771,São Paulo,SP,2024-11-10,Ativo
34914,Cliente 34914,cliente34914@email.com,(11) 934914-3684,São Paulo,SP,2024-07-18,Ativo
34915,Cliente 34915,cliente34915@email.com,(11) 934915-9468,São Paulo,SP,2024-06-20,Ativo
34916,Cliente 34916,cliente34916@email.com,(11) 934916-6256,São Paulo,SP,2024-08-23,Ativo
34917,Cliente 34917,cliente34917@email.com,(11) 934917-2246,São Paulo,SP,2024-09-09,Ativo
34918,Cliente 34918,cliente34918@email.com,(11) 934918-1247,São Paulo,SP,2024-06-08,Ativo
34919,Cliente 34919,cliente34919@email.com,(11) 934919-1692,São Paulo,SP,2024-02-23,Ativo
34920,Cliente 34920,cliente34920@email.com,(11) 934920-1293,São Paulo,SP,2024-03-24,Ativo
34921,Cliente 34921,cliente34921@email.com,(11) 934921-9092,São Paulo,SP,2024-09-23,Ativo
34922,Cliente 34922,cliente34922@email.com,(11) 934922-8662,São Paulo,SP,2024-08-04,Ativo
34923,Cliente 34923,cliente34923@email.com,(11) 934923-5849,São Paulo,SP,2024-05-02,Ativo
34924,Cliente 34924,cliente34924@email.com,(11) 934924-8952,São Paulo,SP,2024-05-11,Ativo
34925,Cliente 34925,cliente34925@email.com,(11) 934925-2251,São Paulo,SP,2024-03-19,Ativo
34926,Cliente 34926,cliente34926@email.com,(11) 934926-4254,São Paulo,SP,2024-01-23,Ativo
34927,Cliente 34927,cliente34927@email.com,(11) 934927-4202,São Paulo,SP,2024-02-13,Ativo
34928,Cliente 34928,cliente34928@email.com,(11) 934928-6212,São Paulo,SP,2024-08-21,Ativo
34929,Cliente 34929,cliente34929@email.com,(11) 934929-5490,São Paulo,SP,2024-05-15,Ativo
34930,Cliente 34930,cliente34930@email.com,(11) 934930-8375,São Paulo,SP,2024-08-08,Ativo
34931,Cliente 34931,cliente34931@email.com,(11) 934931-1285,São Paulo,SP,2024-10-25,Ativo
34932,Cliente 34932,cliente34932@email.com,(11) 934932-5572,São Paulo,SP,2024-05-25,Ativo
34933,Cliente 34933,cliente34933@email.com,(11) 934933-9054,São Paulo,SP,2024-05-03,Ativo
34934,Cliente 34934,cliente34934@email.com,(11) 934934-4216,São Paulo,SP,2024-04-04,Ativo
34935,Cliente 34935,cliente34935@email.com,(11) 934935-2127,São Paulo,SP,2024-10-10,Ativo
34936,Cliente 34936,cliente34936@email.com,(11) 934936-3363,São Paulo,SP,2024-06-07,Ativo
34937,Cliente 34937,cliente34937@email.com,(11) 934937-1401,São Paulo,SP,2024-04-09,Ativo
34938,Cliente 34938,cliente34938@email.com,(11) 934938-3148,São Paulo,SP,2024-03-01,Ativo
34939,Cliente 34939,cliente34939@email.com,(11) 934939-2477,São Paulo,SP,2024-06-06,Ativo
34940,Cliente 34940,cliente34940@email.com,(11) 934940-8070,São Paulo,SP,2024-07-10,Ativo
34941,Cliente 34941,cliente34941@email.com,(11) 934941-5358,São Paulo,SP,2024-04-26,Ativo
34942,Cliente 34942,cliente34942@email.com,(11) 934942-9339,São Paulo,SP,2024-05-13,Ativo
34943,Cliente 34943,cliente34943@email.com,(11) 934943-1147,São Paulo,SP,2024-11-27,Ativo
34944,Cliente 34944,cliente34944@email.com,(11) 934944-7944,São Paulo,SP,2024-07-03,Ativo
34945,Cliente 34945,cliente34945@email.com,(11) 934945-7682,São Paulo,SP,2024-03-23,Ativo
34946,Cliente 34946,cliente34946@email.com,(11) 934946-4513,São Paulo,SP,2024-09-18,Ativo
34947,Cliente 34947,cliente34947@email.com,(11) 934947-5589,São Paulo,SP,2024-09-07,Ativo
34948,Cliente 34948,cliente34948@email.com,(11) 934948-1311,São Paulo,SP,2024-01-26,Ativo
34949,Cliente 34949,cliente34949@email.com,(11) 934949-7439,São Paulo,SP,2024-08-20,Ativo
34950,Cliente 34950,cliente34950@email.com,(11) 934950-3016,São Paulo,SP,2024-06-06,Ativo
34951,Cliente 34951,cliente34951@email.com,(11) 934951-5377,São Paulo,SP,2024-06-20,Ativo
34952,Cliente 34952,cliente34952@email.com,(11) 934952-8937,São Paulo,SP,2024-10-12,Ativo
34953,Cliente 34953,cliente34953@email.com,(11) 934953-7427,São Paulo,SP,2024-02-04,Ativo
34954,Cliente 34954,cliente34954@email.com,(11) 934954-5518,São Paulo,SP,2024-10-14,Ativo
34955,Cliente 34955,cliente34955@email.com,(11) 934955-5200,São Paulo,SP,2024-09-01,Ativo
34956,Cliente 34956,cliente34956@email.com,(11) 934956-8799,São Paulo,SP,2024-02-27,Ativo
34957,Cliente 34957,cliente34957@email.com,(11) 934957-1124,São Paulo,SP,2024-05-10,Ativo
34958,Cliente 34958,cliente34958@email.com,(11) 934958-4795,São Paulo,SP,2024-11-21,Ativo
34959,Cliente 34959,cliente34959@email.com,(11) 934959-6305,São Paulo,SP,2024-05-09,Ativo
34960,Cliente 34960,cliente34960@email.com,(11) 934960-7326,São Paulo,SP,2024-11-16,Ativo
34961,Cliente 34961,cliente34961@email.com,(11) 934961-8796,São Paulo,SP,2024-10-09,Ativo
34962,Cliente 34962,cliente34962@email.com,(11) 934962-9882,São Paulo,SP,2024-10-13,Ativo
34963,Cliente 34963,cliente34963@email.com,(11) 934963-1123,São Paulo,SP,2024-05-25,Ativo
34964,Cliente 34964,cliente34964@email.com,(11) 934964-4317,São Paulo,SP,2024-05-02,Ativo
34965,Cliente 34965,cliente34965@email.com,(11) 934965-2010,São Paulo,SP,2024-03-13,Ativo
34966,Cliente 34966,cliente34966@email.com,(11) 934966-5670,São Paulo,SP,2024-03-18,Ativo
34967,Cliente 34967,cliente34967@email.com,(11) 934967-7383,São Paulo,SP,2024-07-06,Ativo
34968,Cliente 34968,cliente34968@email.com,(11) 934968-7938,São Paulo,SP,2024-08-22,Ativo
34969,Cliente 34969,cliente34969@email.com,(11) 934969-5832,São Paulo,SP,2024-05-12,Ativo
34970,Cliente 34970,cliente34970@email.com,(11) 934970-3315,São Paulo,SP,2024-04-14,Ativo
34971,Cliente 34971,cliente34971@email.com,(11) 934971-2427,São Paulo,SP,2024-02-11,Ativo
34972,Cliente 34972,cliente34972@email.com,(11) 934972-2813,São Paulo,SP,2024-08-27,Ativo
34973,Cliente 34973,cliente34973@email.com,(11) 934973-6405,São Paulo,SP,2024-07-13,Ativo
34974,Cliente 34974,cliente34974@email.com,(11) 934974-3699,São Paulo,SP,2024-01-08,Ativo
34975,Cliente 34975,cliente34975@email.com,(11) 934975-7795,São Paulo,SP,2024-11-01,Ativo
34976,Cliente 34976,cliente34976@email.com,(11) 934976-6821,São Paulo,SP,2024-01-19,Ativo
34977,Cliente 34977,cliente34977@email.com,(11) 934977-2464,São Paulo,SP,2024-05-27,Ativo
34978,Cliente 34978,cliente34978@email.com,(11) 934978-3582,São Paulo,SP,2024-10-10,Ativo
34979,Cliente 34979,cliente34979@email.com,(11) 934979-3739,São Paulo,SP,2024-10-23,Ativo
34980,Cliente 34980,cliente34980@email.com,(11) 934980-1746,São Paulo,SP,2024-06-05,Ativo
34981,Cliente 34981,cliente34981@email.com,(11) 934981-2414,São Paulo,SP,2024-01-06,Ativo
34982,Cliente 34982,cliente34982@email.com,(11) 934982-8945,São Paulo,SP,2024-10-11,Ativo
34983,Cliente 34983,cliente34983@email.com,(11) 934983-5208,São Paulo,SP,2024-04-15,Ativo
34984,Cliente 34984,cliente34984@email.com,(11) 934984-5290,São Paulo,SP,2024-10-11,Ativo
34985,Cliente 34985,cliente34985@email.com,(11) 934985-9362,São Paulo,SP,2024-08-14,Ativo
34986,Cliente 34986,cliente34986@email.com,(11) 934986-2139,São Paulo,SP,2024-01-10,Ativo
34987,Cliente 34987,cliente34987@email.com,(11) 934987-5558,São Paulo,SP,2024-11-16,Ativo
34988,Cliente 34988,cliente34988@email.com,(11) 934988-2730,São Paulo,SP,2024-03-13,Ativo
34989,Cliente 34989,cliente34989@email.com,(11) 934989-4799,São Paulo,SP,2024-04-24,Ativo
34990,Cliente 34990,cliente34990@email.com,(11) 934990-4973,São Paulo,SP,2024-01-26,Ativo
34991,Cliente 34991,cliente34991@email.com,(11) 934991-7585,São Paulo,SP,2024-03-11,Ativo
34992,Cliente 34992,cliente34992@email.com,(11) 934992-3812,São Paulo,SP,2024-03-14,Ativo
34993,Cliente 34993,cliente34993@email.com,(11) 934993-5643,São Paulo,SP,2024-04-27,Ativo
34994,Cliente 34994,cliente34994@email.com,(11) 934994-5730,São Paulo,SP,2024-07-22,Ativo
34995,Cliente 34995,cliente34995@email.com,(11) 934995-9074,São Paulo,SP,2024-01-05,Ativo
34996,Cliente 34996,cliente34996@email.com,(11) 934996-3936,São Paulo,SP,2024-09-23,Ativo
34997,Cliente 34997,cliente34997@email.com,(11) 934997-8360,São Paulo,SP,2024-09-09,Ativo
34998,Cliente 34998,cliente34998@email.com,(11) 934998-1356,São Paulo,SP,2024-09-14,Ativo
34999,Cliente 34999,cliente34999@email.com,(11) 934999-9897,São Paulo,SP,2024-10-14,Ativo
35000,Cliente 35000,cliente35000@email.com,(11) 935000-7791,São Paulo,SP,2024-02-26,Ativo
35001,Cliente 35001,cliente35001@email.com,(11) 935001-1716,São Paulo,SP,2024-05-23,Ativo
35002,Cliente 35002,cliente35002@email.com,(11) 935002-8474,São Paulo,SP,2024-01-02,Ativo
35003,Cliente 35003,cliente35003@email.com,(11) 935003-7279,São Paulo,SP,2024-02-20,Ativo
35004,Cliente 35004,cliente35004@email.com,(11) 935004-5808,São Paulo,SP,2024-04-11,Ativo
35005,Cliente 35005,cliente35005@email.com,(11) 935005-9808,São Paulo,SP,2024-05-15,Ativo
35006,Cliente 35006,cliente35006@email.com,(11) 935006-7837,São Paulo,SP,2024-01-01,Ativo
35007,Cliente 35007,cliente35007@email.com,(11) 935007-7766,São Paulo,SP,2024-03-17,Ativo
35008,Cliente 35008,cliente35008@email.com,(11) 935008-3055,São Paulo,SP,2024-05-24,Ativo
35009,Cliente 35009,cliente35009@email.com,(11) 935009-4304,São Paulo,SP,2024-05-16,Ativo
35010,Cliente 35010,cliente35010@email.com,(11) 935010-9273,São Paulo,SP,2024-07-26,Ativo
35011,Cliente 35011,cliente35011@email.com,(11) 935011-4677,São Paulo,SP,2024-11-15,Ativo
35012,Cliente 35012,cliente35012@email.com,(11) 935012-9145,São Paulo,SP,2024-06-04,Ativo
35013,Cliente 35013,cliente35013@email.com,(11) 935013-4473,São Paulo,SP,2024-02-16,Ativo
35014,Cliente 35014,cliente35014@email.com,(11) 935014-5740,São Paulo,SP,2024-11-27,Ativo
35015,Cliente 35015,cliente35015@email.com,(11) 935015-4047,São Paulo,SP,2024-05-07,Ativo
35016,Cliente 35016,cliente35016@email.com,(11) 935016-3251,São Paulo,SP,2024-10-18,Ativo
35017,Cliente 35017,cliente35017@email.com,(11) 935017-5608,São Paulo,SP,2024-04-12,Ativo
35018,Cliente 35018,cliente35018@email.com,(11) 935018-3586,São Paulo,SP,2024-02-10,Ativo
35019,Cliente 35019,cliente35019@email.com,(11) 935019-1689,São Paulo,SP,2024-01-08,Ativo
35020,Cliente 35020,cliente35020@email.com,(11) 935020-5739,São Paulo,SP,2024-04-24,Ativo
35021,Cliente 35021,cliente35021@email.com,(11) 935021-7356,São Paulo,SP,2024-11-24,Ativo
35022,Cliente 35022,cliente35022@email.com,(11) 935022-3362,São Paulo,SP,2024-08-23,Ativo
35023,Cliente 35023,cliente35023@email.com,(11) 935023-6343,São Paulo,SP,2024-08-05,Ativo
35024,Cliente 35024,cliente35024@email.com,(11) 935024-4213,São Paulo,SP,2024-08-11,Ativo
35025,Cliente 35025,cliente35025@email.com,(11) 935025-4394,São Paulo,SP,2024-02-18,Ativo
35026,Cliente 35026,cliente35026@email.com,(11) 935026-3879,São Paulo,SP,2024-02-23,Ativo
35027,Cliente 35027,cliente35027@email.com,(11) 935027-7280,São Paulo,SP,2024-10-14,Ativo
35028,Cliente 35028,cliente35028@email.com,(11) 935028-5944,São Paulo,SP,2024-04-25,Ativo
35029,Cliente 35029,cliente35029@email.com,(11) 935029-8388,São Paulo,SP,2024-04-17,Ativo
35030,Cliente 35030,cliente35030@email.com,(11) 935030-7682,São Paulo,SP,2024-07-03,Ativo
35031,Cliente 35031,cliente35031@email.com,(11) 935031-9124,São Paulo,SP,2024-11-13,Ativo
35032,Cliente 35032,cliente35032@email.com,(11) 935032-3340,São Paulo,SP,2024-02-20,Ativo
35033,Cliente 35033,cliente35033@email.com,(11) 935033-8912,São Paulo,SP,2024-04-20,Ativo
35034,Cliente 35034,cliente35034@email.com,(11) 935034-1476,São Paulo,SP,2024-07-05,Ativo
35035,Cliente 35035,cliente35035@email.com,(11) 935035-1608,São Paulo,SP,2024-05-06,Ativo
35036,Cliente 35036,cliente35036@email.com,(11) 935036-8311,São Paulo,SP,2024-11-12,Ativo
35037,Cliente 35037,cliente35037@email.com,(11) 935037-4698,São Paulo,SP,2024-11-01,Ativo
35038,Cliente 35038,cliente35038@email.com,(11) 935038-8262,São Paulo,SP,2024-03-26,Ativo
35039,Cliente 35039,cliente35039@email.com,(11) 935039-6800,São Paulo,SP,2024-07-20,Ativo
35040,Cliente 35040,cliente35040@email.com,(11) 935040-7246,São Paulo,SP,2024-02-06,Ativo
35041,Cliente 35041,cliente35041@email.com,(11) 935041-5873,São Paulo,SP,2024-08-21,Ativo
35042,Cliente 35042,cliente35042@email.com,(11) 935042-9931,São Paulo,SP,2024-04-18,Ativo
35043,Cliente 35043,cliente35043@email.com,(11) 935043-9098,São Paulo,SP,2024-04-25,Ativo
